college,division,playername,position,height,season
UCSB,D1,RYAN THOMPSON,MIDDLE BLOCKER,81,2013-2014
UCSB,D1,SPENCER BUCKLEY,OUTSIDE HITTER/RIGHT SIDE,77,2013-2014
UCSB,D1,VAUN LENNON,OUTSIDE HITTER,75,2013-2014
UCSB,D1,WESTON NIELSEN,OUTSIDE HITTER/RIGHT SIDE,78,2013-2014
UCSD,D1,BRYAN ZHU,MIDDLE BLOCKER,77,2013-2014
UCSD,D1,CALVIN MANCHENKO,OUTSIDE HITTER,75,2013-2014
UCSD,D1,CRAIG STOCK,OUTSIDE HITTER,74,2013-2014
UCSD,D1,ELLIOTT SHAW,OUTSIDE HITTER/LIBERO,75,2013-2014
UCSD,D1,ERIC BARBER,OUTSIDE HITTER,77,2013-2014
UCSD,D1,FRED STAHL,MIDDLE BLOCKER,78,2013-2014
UCSD,D1,GANESH ELIE,MIDDLE BLOCKER,79,2013-2014
UCSD,D1,GARRETT DEMPSEY,SETTER,74,2013-2014
UCSD,D1,GRIFFIN GALVIN,LIBERO,71,2013-2014
UCSD,D1,IAN COLBERT,OUTSIDE HITTER,73,2013-2014
UCSD,D1,JACKSON WOPAT,MIDDLE BLOCKER,77,2013-2014
UCSD,D1,JOHL AWERKAMP,RIGHT SIDE,79,2013-2014
UCSD,D1,JOS CARLOS MARTINEZ,SETTER,72,2013-2014
UCSD,D1,KIRILL RUDENKO,OUTSIDE HITTER,77,2013-2014
UCSD,D1,MATHEW SCHNITZER,MIDDLE BLOCKER,78,2013-2014
UCSD,D1,MIKE BRUNSTING,SETTER/RIGHT SIDE,77,2013-2014
UCSD,D1,NICK IORFINO,OUTSIDE HITTER,74,2013-2014
UCSD,D1,SCOT METZGER,OUTSIDE HITTER,76,2013-2014
UCSD,D1,SHAYNE BEAMER,MIDDLE BLOCKER,78,2013-2014
UCSD,D1,TANNER HOWARD,LIBERO,72,2013-2014
UCSD,D1,VICTOR HSIEH,RIGHT SIDE,77,2013-2014
University of Hawaii,D1,ANIEFRE ETIMTHOMAS,MIDDLE BLOCKER,76,2013-2014
University of Hawaii,D1,BROOK SEDORE,OUTSIDE HITTER,77,2013-2014
University of Hawaii,D1,DANE KECKIN,RIGHT SIDE,77,2013-2014
University of Hawaii,D1,DAVIS HOLT,MIDDLE BLOCKER,81,2013-2014
University of Hawaii,D1,DREW DURNI,OUTSIDE HITTER,75,2013-2014
University of Hawaii,D1,GARRETT KOMISAREK,LIBERO,70,2013-2014
University of Hawaii,D1,HENDRIK MOL,OUTSIDE HITTER/RIGHT SIDE,78,2013-2014
University of Hawaii,D1,IAIN MCKELLAR,RIGHT SIDE,79,2013-2014
University of Hawaii,D1,JACE OLSEN,OUTSIDE HITTER,79,2013-2014
University of Hawaii,D1,JENNINGS FRANCISKOVIC,SETTER,77,2013-2014
University of Hawaii,D1,JOBY RAMOS,SETTER,72,2013-2014
University of Hawaii,D1,JOHANN TIMMER,OUTSIDE HITTER/RIGHT SIDE,78,2013-2014
University of Hawaii,D1,KOLBY KANETAKE,LIBERO,68,2013-2014
University of Hawaii,D1,KUPONO FEY,OUTSIDE HITTER,77,2013-2014
University of Hawaii,D1,NESI BECHARD,MIDDLE BLOCKER,80,2013-2014
University of Hawaii,D1,NICK WEST,MIDDLE BLOCKER,80,2013-2014
University of Hawaii,D1,SCOTT HARTLEY,OUTSIDE HITTER,77,2013-2014
University of Hawaii,D1,SINISA ZARKOVIC,OUTSIDE HITTER,76,2013-2014
University of Hawaii,D1,TAYLOR AVERILL,MIDDLE BLOCKER,79,2013-2014
University of Hawaii,D1,ZACH RADNER,MIDDLE BLOCKER,80,2013-2014
University of Mount Olive,D1,ALEX PALMATIER,MIDDLE BLOCKER,79,2013-2014
University of Mount Olive,D1,ANDREW SYDOW,MIDDLE BLOCKER,78,2013-2014
University of Mount Olive,D1,ANGEL DACHE,OUTSIDE HITTER,74,2013-2014
University of Mount Olive,D1,BASTIAN STEPPIN,OUTSIDE HITTER,79,2013-2014
University of Mount Olive,D1,BEN BONCELLA,OUTSIDE HITTER,77,2013-2014
University of Mount Olive,D1,GARRET DIMM,OUTSIDE HITTER,73,2013-2014
University of Mount Olive,D1,JOSH DONAHUE,LIBERO,70,2013-2014
University of Mount Olive,D1,KEATON MARIN,LIBERO,69,2013-2014
University of Mount Olive,D1,KELLAN HOLLINGSWORTH,RIGHT SIDE,72,2013-2014
University of Mount Olive,D1,LEWIS EINARSON,MIDDLE BLOCKER,77,2013-2014
University of Mount Olive,D1,MIKE MANN,MIDDLE BLOCKER,76,2013-2014
University of Mount Olive,D1,QUAID MARIN,SETTER,75,2013-2014
University of Mount Olive,D1,RENZO ROSSATO,OUTSIDE HITTER,76,2013-2014
University of Mount Olive,D1,RYAN THOMAS,LIBERO,72,2013-2014
University of Mount Olive,D1,SAWYER FREDERICK,RIGHT SIDE,75,2013-2014
University of Mount Olive,D1,STEVEN CRUSE,RIGHT SIDE,76,2013-2014
University of Mount Olive,D1,TYLER YANEZ,SETTER,74,2013-2014
University of Mount Olive,D1,VICTOR FRAGA LEAL,RIGHT SIDE,74,2013-2014
USC,D1,ALEX SLAUGHT,OUTSIDE HITTER,76,2013-2014
USC,D1,ANDY BENESH,MIDDLE BLOCKER,80,2013-2014
USC,D1,BROOKS VARNI,LIBERO,74,2013-2014
USC,D1,CHRIS LISCHKE,MIDDLE BLOCKER,80,2013-2014
USC,D1,CHRISTOPHER ORENIC,OUTSIDE HITTER,75,2013-2014
USC,D1,CONNOR INLOW,OUTSIDE HITTER,78,2013-2014
USC,D1,CRISTIAN RIVERA,RIGHT SIDE,78,2013-2014
USC,D1,JACK WYETT,OUTSIDE HITTER,76,2013-2014
USC,D1,JACK YODER,SETTER,75,2013-2014
USC,D1,JON RIVERA,RIGHT SIDE,77,2013-2014
USC,D1,JOSH KIRCHNER,RIGHT SIDE,78,2013-2014
USC,D1,LARRY TUILETA,OUTSIDE HITTER,74,2013-2014
USC,D1,LUCAS YODER,OUTSIDE HITTER,76,2013-2014
USC,D1,MICAH CHRISTENSON,SETTER,78,2013-2014
USC,D1,MICHAEL MULLAHEY,SETTER,77,2013-2014
USC,D1,RILEY MALLON,DEFENSIVE SPECIALIST/LIBERO,75,2013-2014
USC,D1,ROBERT FEATHERS,MIDDLE BLOCKER,80,2013-2014
USC,D1,TOMMY LEONARD,MIDDLE BLOCKER,80,2013-2014
USC,D1,TYLER CUNDIFF,MIDDLE BLOCKER,78,2013-2014
USC,D1,VINNIE RIOS,DEFENSIVE SPECIALIST/LIBERO,69,2013-2014
Vassar College,D3,ANTHONY CHOQUETTE FR,RIGHT SIDE,74,2013-2014
Vassar College,D3,CHRISTIAN LIZANA FR,MIDDLE BLOCKER,73,2013-2014
Vassar College,D3,COLIN FEARNJOHNSON JR,OUTSIDE HITTER,74,2013-2014
Vassar College,D3,COLIN PEROS FR,LIBERO,67,2013-2014
Vassar College,D3,COLIN WHITEDZURO JR,SETTER,73,2013-2014
Vassar College,D3,ERIK HALBERG SO,MIDDLE BLOCKER,75,2013-2014
Vassar College,D3,JOE PYNE SR,OUTSIDE HITTER,75,2013-2014
Vassar College,D3,LUKE SOBIERAJ JR,RIGHT SIDE,74,2013-2014
Vassar College,D3,NICK ZARCHEN FR,DEFENSIVE SPECIALIST,66,2013-2014
Vassar College,D3,QUINN RUTLEDGE FR,SETTER,73,2013-2014
Vassar College,D3,RENO KRIZ SO,RIGHT SIDE,75,2013-2014
Vassar College,D3,TREY CIMORELLI FR,LIBERO,69,2013-2014
Wells College,D3,ALEX BATTEY,RIGHT SIDE/MIDDLE BLOCKER,77,2013-2014
Wells College,D3,ANDY JACOBS,OUTSIDE HITTER,73,2013-2014
Wells College,D3,CHRIS TINOZZI,RIGHT SIDE/DEFENSIVE SPECIALIST,69,2013-2014
Wells College,D3,CJ BAYLY,SETTER,70,2013-2014
Wells College,D3,DEREK NIPPS,OUTSIDE HITTER/SETTER,72,2013-2014
Wells College,D3,JJ PODCZASY,OUTSIDE HITTER,74,2013-2014
Wells College,D3,JOHN FARRUGGIA,MIDDLE BLOCKER,73,2013-2014
Wells College,D3,LIAM KAYLOR,RIGHT SIDE/SETTER,75,2013-2014
Wells College,D3,MATHEW ARMLIN,MIDDLE BLOCKER,74,2013-2014
Wells College,D3,PAUL HERNON,MIDDLE BLOCKER,77,2013-2014
Wells College,D3,TORIK GORDON,OUTSIDE HITTER/RIGHT SIDE,72,2013-2014
Wentworth Institute of Technology,D3,ALEX POTTS,MIDDLE BLOCKER,80,2013-2014
Wentworth Institute of Technology,D3,BILL SHIMKUS,SETTER,72,2013-2014
Wentworth Institute of Technology,D3,BRIAN MANN,MIDDLE BLOCKER,76,2013-2014
Wentworth Institute of Technology,D3,COLLIN RITTER,SETTER,73,2013-2014
Wentworth Institute of Technology,D3,DREW ESTES,DEFENSIVE SPECIALIST,73,2013-2014
Wentworth Institute of Technology,D3,ELIJAH EGALITE,OUTSIDE HITTER,72,2013-2014
Wentworth Institute of Technology,D3,JAKE REED,OUTSIDE HITTER,74,2013-2014
Wentworth Institute of Technology,D3,MIKE BUONINCONTRA,OUTSIDE HITTER/LIBERO,71,2013-2014
Wentworth Institute of Technology,D3,MIKE HANSEN,MIDDLE BLOCKER,78,2013-2014
Wentworth Institute of Technology,D3,MIKE ROGACHEFSKY,LIBERO,70,2013-2014
Wentworth Institute of Technology,D3,PAUL COOKE,SETTER,73,2013-2014
Wentworth Institute of Technology,D3,RAMI AKOURI,OUTSIDE HITTER/RIGHT SIDE,75,2013-2014
Wentworth Institute of Technology,D3,ROSS BURDETT,OUTSIDE HITTER,73,2013-2014
Wentworth Institute of Technology,D3,RYAN MOTYL,DEFENSIVE SPECIALIST,69,2013-2014
Wentworth Institute of Technology,D3,SAM PISKER,RIGHT SIDE,78,2013-2014
Wentworth Institute of Technology,D3,SEAN DONAHUE,MIDDLE BLOCKER,79,2013-2014
Wentworth Institute of Technology,D3,ZACH NEWHOUSE,LIBERO,68,2013-2014
Yeshiva University,D3,ADAM RHODES,SETTER,72,2013-2014
Yeshiva University,D3,BENJAMIN MANN,OUTSIDE HITTER,74,2013-2014
Yeshiva University,D3,ELIAKIM GARTENBERG,MIDDLE BLOCKER,74,2013-2014
Yeshiva University,D3,HIRSCHY ZAKS,SETTER/DEFENSIVE SPECIALIST,65,2013-2014
Yeshiva University,D3,JARED RECHNITZ,OUTSIDE HITTER,70,2013-2014
Yeshiva University,D3,JORGE DABAH,DEFENSIVE SPECIALIST/LIBERO,70,2013-2014
Yeshiva University,D3,JOSEPH LIPTON,RIGHT SIDE,72,2013-2014
Yeshiva University,D3,JOSHUA TELLER,MIDDLE BLOCKER,75,2013-2014
Yeshiva University,D3,KOLYA MILLER,OUTSIDE HITTER,72,2013-2014
Yeshiva University,D3,MENACHEM GOLDSTEIN,MIDDLE BLOCKER,76,2013-2014
Yeshiva University,D3,MISHAEL MILLER,DEFENSIVE SPECIALIST/LIBERO,68,2013-2014
York College,D3,AVINASH THOMAS,RIGHT SIDE,71,2013-2014
York College,D3,BRYAN WILLIAMS,RIGHT SIDE,77,2013-2014
York College,D3,DAUREN ANTOINE,6-5,NULL,2013-2014
York College,D3,EDNER GEFFRARD,OUTSIDE HITTER/MIDDLE BLOCKER,77,2013-2014
York College,D3,ISAIAH SEGARRA,DEFENSIVE SPECIALIST,67,2013-2014
York College,D3,JEFFREY CELIS,LIBERO,68,2013-2014
York College,D3,KNUDSON ANDRE,6-1,NULL,2013-2014
York College,D3,LESZEK STANKIEWICZ,MIDDLE BLOCKER,74,2013-2014
York College,D3,MAXIMO BONILLA,RIGHT SIDE,73,2013-2014
York College,D3,PARAMVIR SINGH,DEFENSIVE SPECIALIST,67,2013-2014
York College,D3,RANDY ADAMS,OUTSIDE HITTER/MIDDLE BLOCKER,73,2013-2014
York College,D3,SEBASTIEN FRANCOIS,OUTSIDE HITTER,73,2013-2014
Alderson Broaddus University,D1,EVAN MCAULIFFE,SETTER,NULL,2012-2013
Alderson Broaddus University,D1,JOSH CHENEY,MIDDLE BLOCKER,NULL,2012-2013
Alderson Broaddus University,D1,KADONTAE BROOKS,MIDDLE BLOCKER,NULL,2012-2013
Alderson Broaddus University,D1,KHALIL PAIGE,MIDDLE BLOCKER,NULL,2012-2013
Alderson Broaddus University,D1,MATT PELOQUIN,DEFENSIVE SPECIALIST,NULL,2012-2013
Alderson Broaddus University,D1,NICO NUNEZ,SETTER,NULL,2012-2013
Alderson Broaddus University,D1,TAYLOR CUNDEY,MIDDLE BLOCKER,NULL,2012-2013
Alderson Broaddus University,D1,TJ SWANSON,DEFENSIVE SPECIALIST,NULL,2012-2013
Alderson Broaddus University,D1,TRAVIS VINCENZINI,LIBERO,NULL,2012-2013
Ball State University,D1,BOBBY RENAUD,LIBERO,72,2012-2013
Ball State University,D1,DAN WICHMANN,SETTER,75,2012-2013
Ball State University,D1,DAVID RYAN VANDER MEER,OUTSIDE HITTER,69,2012-2013
Ball State University,D1,GRAHAM MCILVAINE,SETTER,78,2012-2013
Ball State University,D1,GREG HERCEG,OUTSIDE HITTER,76,2012-2013
Ball State University,D1,JACK LESURE,OUTSIDE HITTER,77,2012-2013
Ball State University,D1,JAMION HARTLEY,OUTSIDE HITTER,79,2012-2013
Ball State University,D1,JON CLAWSON,MIDDLE BLOCKER,78,2012-2013
Ball State University,D1,JULIAN WELSHWHITE,MIDDLE BLOCKER,79,2012-2013
Ball State University,D1,KEVIN OWENS,MIDDLE BLOCKER,81,2012-2013
Ball State University,D1,LARRY WRATHER,OUTSIDE HITTER,71,2012-2013
Ball State University,D1,MARCIN NIEMCZEWSKI,OUTSIDE HITTER,77,2012-2013
Ball State University,D1,MATT LESKE,MIDDLE BLOCKER,79,2012-2013
Ball State University,D1,MATT SUTHERLAND,OUTSIDE HITTER,75,2012-2013
Ball State University,D1,SHANE WITMER,OUTSIDE HITTER,75,2012-2013
Ball State University,D1,TOMMY ROUSE,LIBERO,68,2012-2013
Ball State University,D1,URIM DEMIROVSKI,OUTSIDE HITTER,76,2012-2013
Bard College,D3,BILLY WILLIAMS,OUTSIDE HITTER,74,2012-2013
Bard College,D3,DAMIANOS LAZARIDIS GIANNOPOULOS,MIDDLE BLOCKER,78,2012-2013
Bard College,D3,DANIEL GAGNE,DEFENSIVE SPECIALIST/LIBERO,71,2012-2013
Bard College,D3,HENRY KASISKE,SETTER,70,2012-2013
Bard College,D3,JESSE SMALL,OUTSIDE HITTER,72,2012-2013
Bard College,D3,JOSE MENDEZ,LIBERO,71,2012-2013
Bard College,D3,KAI BERNIERCHEN,OUTSIDE HITTER,73,2012-2013
Bard College,D3,TROY ROBERTSON,OUTSIDE HITTER/DEFENSIVE SPECIALIST,69,2012-2013
Bard College,D3,ZACK NUSSDORF,MIDDLE BLOCKER,75,2012-2013
Barton College,D1,BRENNAN OCONNOR,OUTSIDE HITTER,76,2012-2013
Barton College,D1,CAMERON HUDSON,OUTSIDE HITTER,75,2012-2013
Barton College,D1,CHANDLER THOMAS,RIGHT SIDE,75,2012-2013
Barton College,D1,CHRIS PREVATTE,DEFENSIVE SPECIALIST,70,2012-2013
Barton College,D1,JORDAN ROBISON,SETTER,76,2012-2013
Barton College,D1,LADISLAV LELKES,MIDDLE BLOCKER,84,2012-2013
Barton College,D1,NICK SCALIA,LIBERO,72,2012-2013
Barton College,D1,TANNER MEDINA,RIGHT SIDE/MIDDLE BLOCKER,81,2012-2013
Barton College,D1,TJ DALEY,RIGHT SIDE,77,2012-2013
Barton College,D1,TYLER MALPASS,MIDDLE BLOCKER,77,2012-2013
Barton College,D1,ZACH MCCALLA,OUTSIDE HITTER,74,2012-2013
Baruch College,D3,AVIV ELIAS,OUTSIDE HITTER,75,2012-2013
Baruch College,D3,BRADY AMBRO,OUTSIDE HITTER,74,2012-2013
Baruch College,D3,BRIAN CONIGLIO,RIGHT SIDE/SETTER,75,2012-2013
Baruch College,D3,BRIAN MONAGHAN,MIDDLE BLOCKER,76,2012-2013
Baruch College,D3,CHRIS KAIMIS,OUTSIDE HITTER/MIDDLE BLOCKER,74,2012-2013
Baruch College,D3,GABE RIVERA,OUTSIDE HITTER,74,2012-2013
Baruch College,D3,GEORGE CHAVE,OUTSIDE HITTER/LIBERO,77,2012-2013
Baruch College,D3,JACK MCKEE,RIGHT SIDE,78,2012-2013
Baruch College,D3,JOSEPH CURRY,RIGHT SIDE,73,2012-2013
Baruch College,D3,MARTIN JOKSIMOVIK,MIDDLE BLOCKER,78,2012-2013
Baruch College,D3,NICK SMITH,OUTSIDE HITTER,73,2012-2013
Baruch College,D3,SCOTT STANDRING,SETTER,73,2012-2013
Baruch College,D3,STEVEN CONIGLIO,MIDDLE BLOCKER,77,2012-2013
Baruch College,D3,TAYLOR HIGGS,LIBERO,73,2012-2013
Baruch College,D3,YANNI MALO,MIDDLE BLOCKER,76,2012-2013
Belmond Abbey College,D1,AARON DEKALB,OUTSIDE HITTER/DEFENSIVE SPECIALIST,72,2012-2013
Belmond Abbey College,D1,ANTHONY KOYFMAN,RIGHT SIDE/MIDDLE BLOCKER,80,2012-2013
Belmond Abbey College,D1,BRANDON KIMBRELL,OUTSIDE HITTER,78,2012-2013
Belmond Abbey College,D1,DANE HUNSICKER,RIGHT SIDE,79,2012-2013
Belmond Abbey College,D1,DEREK SULIVAN,SETTER,77,2012-2013
Belmond Abbey College,D1,DUSTIN BUELL,MIDDLE BLOCKER,76,2012-2013
Belmond Abbey College,D1,EDDIE PENNINGTON,OUTSIDE HITTER,75,2012-2013
Belmond Abbey College,D1,EVAN YOUNG,MIDDLE BLOCKER,77,2012-2013
Belmond Abbey College,D1,JOHN LOWENHAGEN,OUTSIDE HITTER,74,2012-2013
Belmond Abbey College,D1,JUSTIN SNYDER,OUTSIDE HITTER,77,2012-2013
Belmond Abbey College,D1,NOLAN ALBRECHT,OUTSIDE HITTER,77,2012-2013
Belmond Abbey College,D1,SPENCER FOURNELL,RIGHT SIDE/MIDDLE BLOCKER,76,2012-2013
Belmond Abbey College,D1,TREVOR AIAKUOSURMAN,SETTER/LIBERO,71,2012-2013
Brooklyn College,D3,CHRISTOPHER VALVERDE,SETTER/DEFENSIVE SPECIALIST,67,2012-2013
Brooklyn College,D3,DAVID DIMITRUK,OUTSIDE HITTER,75,2012-2013
Brooklyn College,D3,DUKHYUN KO,OUTSIDE HITTER,70,2012-2013
Brooklyn College,D3,EDISON CHOW,OUTSIDE HITTER,70,2012-2013
Brooklyn College,D3,HOYIN KI,SETTER/DEFENSIVE SPECIALIST,69,2012-2013
Brooklyn College,D3,KEVIN BARROS,OUTSIDE HITTER/DEFENSIVE SPECIALIST,68,2012-2013
Brooklyn College,D3,LUCAS MOLINE,OUTSIDE HITTER/RIGHT SIDE,73,2012-2013
Brooklyn College,D3,MATEUSZ GOTOWICKI,OUTSIDE HITTER,74,2012-2013
Brooklyn College,D3,MICHAEL BOODRAM,MIDDLE BLOCKER,75,2012-2013
Brooklyn College,D3,RICKY MYINT,LIBERO,67,2012-2013
Brooklyn College,D3,SERHAN AKTURK,OUTSIDE HITTER,73,2012-2013
Brooklyn College,D3,TIMOTHY HUI,OUTSIDE HITTER/SETTER,66,2012-2013
Brooklyn College,D3,VSEVOLOD TSYUPA,OUTSIDE HITTER/RIGHT SIDE,75,2012-2013
BYU,D1,ANDREW BENZ,MIDDLE BLOCKER,77,2012-2013
BYU,D1,CHRIS AUSTIN,SETTER,75,2012-2013
BYU,D1,COLLIN MEHRING,MIDDLE BLOCKER,79,2012-2013
BYU,D1,CONNOR HUGHES,OUTSIDE HITTER,78,2012-2013
BYU,D1,DANIEL STORK,SETTER,76,2012-2013
BYU,D1,DILLON HOFFMAN,LIBERO,73,2012-2013
BYU,D1,IAN CASTELLANA,MIDDLE BLOCKER,78,2012-2013
BYU,D1,JASON AGOPIAN,MIDDLE BLOCKER,79,2012-2013
BYU,D1,JEREMY DEJNO,OUTSIDE HITTER,76,2012-2013
BYU,D1,KEVIN TILLIE,OUTSIDE HITTER,78,2012-2013
BYU,D1,KYLE RUSSELL,OUTSIDE HITTER,81,2012-2013
BYU,D1,MICHAEL BRINKLEY,LIBERO,70,2012-2013
BYU,D1,MICHAEL SAETA,RIGHT SIDE,77,2012-2013
BYU,D1,PHILLIP FRIEDMAN,OUTSIDE HITTER,76,2012-2013
BYU,D1,SCOTT KEVORKEN,MIDDLE BLOCKER,81,2012-2013
BYU,D1,TRAVIS WOLOSON,OUTSIDE HITTER,76,2012-2013
BYU,D1,ZACK LA CAVERA,RIGHT SIDE,76,2012-2013
Cairn University,D3,COLIN WOLFF FR,MIDDLE BLOCKER,78,2012-2013
Cairn University,D3,DAVID DAGER FR,OUTSIDE HITTER,72,2012-2013
Cairn University,D3,ETHAN MAWHINNEY SR,MIDDLE BLOCKER,76,2012-2013
Cairn University,D3,JON WILSON JR,SETTER,75,2012-2013
Cairn University,D3,JOSH TUTTLE SR OP,MIDDLE BLOCKER,75,2012-2013
Cairn University,D3,JOSIAH BUSS SO,LIBERO,72,2012-2013
Cairn University,D3,MATTHEW RHODES SO,DEFENSIVE SPECIALIST/LIBERO,69,2012-2013
Cairn University,D3,MICHAEL EMOND FR,OUTSIDE HITTER,75,2012-2013
Cairn University,D3,NATE SEIDLE JR,MIDDLE BLOCKER,76,2012-2013
Cairn University,D3,NOAH PRICKETT SR,OUTSIDE HITTER,76,2012-2013
Cairn University,D3,RANDALL COLSON FR,MIDDLE BLOCKER,75,2012-2013
Cairn University,D3,RYAN GARVEN SO,OUTSIDE HITTER,74,2012-2013
Cairn University,D3,STEPHEN HIRSCH JR,OUTSIDE HITTER,72,2012-2013
California State University Northridge,D1,ALEX JONES,SETTER,77,2012-2013
California State University Northridge,D1,BRADLEY SAKAIDA,OUTSIDE HITTER/LIBERO,74,2012-2013
California State University Northridge,D1,BRANDON LEBROCK,OUTSIDE HITTER,73,2012-2013
California State University Northridge,D1,CHANCE EARNEST,OUTSIDE HITTER,74,2012-2013
California State University Northridge,D1,CHARLIE CONDRON,LIBERO,71,2012-2013
California State University Northridge,D1,DAMANI LENORE,RIGHT SIDE,75,2012-2013
California State University Northridge,D1,DREW STAKER,MIDDLE BLOCKER,80,2012-2013
California State University Northridge,D1,GREG FAULKNER,MIDDLE BLOCKER,79,2012-2013
California State University Northridge,D1,JAKUB CIESLA,RIGHT SIDE,78,2012-2013
California State University Northridge,D1,JARED MOORE,MIDDLE BLOCKER,80,2012-2013
California State University Northridge,D1,JOHN BAKER,RIGHT SIDE,76,2012-2013
California State University Northridge,D1,KYLE DIJAMCO,LIBERO,68,2012-2013
California State University Northridge,D1,KYLE STEVENSON,OUTSIDE HITTER,77,2012-2013
California State University Northridge,D1,LENI MAIAI,MIDDLE BLOCKER,81,2012-2013
California State University Northridge,D1,NICK ALEGRADO,LIBERO,68,2012-2013
California State University Northridge,D1,RYAN MASON,SETTER,79,2012-2013
California State University Northridge,D1,SAM HOLT,OUTSIDE HITTER,79,2012-2013
California State University Northridge,D1,SAM PISKER,RIGHT SIDE,78,2012-2013
California State University Northridge,D1,TRAVIS MAGORIEN,SETTER,77,2012-2013
California State University Northridge,D1,VAUGHN WELLENREITER,MIDDLE BLOCKER,79,2012-2013
Carthage College,D3,CONNOR WEXTER,SETTER,73,2012-2013
Carthage College,D3,JEFF BEACH,MIDDLE BLOCKER,78,2012-2013
Carthage College,D3,JIM SCHULTZ,OUTSIDE HITTER,74,2012-2013
Carthage College,D3,JON STORM,OUTSIDE HITTER,77,2012-2013
Carthage College,D3,JP TULACKA,MIDDLE BLOCKER,77,2012-2013
Carthage College,D3,KEVIN FARRELL,LIBERO,72,2012-2013
Carthage College,D3,KRIS TELFER,MIDDLE BLOCKER,78,2012-2013
Carthage College,D3,MATT CIAGLIA,MIDDLE BLOCKER,80,2012-2013
Carthage College,D3,MATT KLINGSPOHN,OUTSIDE HITTER,73,2012-2013
Carthage College,D3,MIKE JEBENS,LIBERO,70,2012-2013
Carthage College,D3,OKELLO HOPE,OUTSIDE HITTER,75,2012-2013
Carthage College,D3,PAT BARRY,RIGHT SIDE,77,2012-2013
Carthage College,D3,PETER MANISCALCO,OUTSIDE HITTER,72,2012-2013
Carthage College,D3,RACE MUNGER,MIDDLE BLOCKER,80,2012-2013
Carthage College,D3,RUSTY TELFER,OUTSIDE HITTER,78,2012-2013
Carthage College,D3,SCOTTY ADAMCZYK,LIBERO,74,2012-2013
Carthage College,D3,SPENCER DOVE,SETTER,76,2012-2013
Carthage College,D3,WILL CRAFT,OUTSIDE HITTER,75,2012-2013
City College of NY,D3,ANTHONY REYES,OUTSIDE HITTER/SETTER,70,2012-2013
City College of NY,D3,BOBBY XIHE XIE,SETTER/LIBERO,68,2012-2013
City College of NY,D3,BRIAN YIK LIM,OUTSIDE HITTER/SETTER,68,2012-2013
City College of NY,D3,BRYAN HU,RIGHT SIDE,68,2012-2013
City College of NY,D3,DANNY KARMAPUTRA,RIGHT SIDE/MIDDLE BLOCKER,72,2012-2013
City College of NY,D3,DERELL WILLIAMS,OUTSIDE HITTER/MIDDLE BLOCKER,76,2012-2013
City College of NY,D3,JEFFREY YIN,MIDDLE BLOCKER,70,2012-2013
City College of NY,D3,JIA ZUEN LIU LIU,SETTER,67,2012-2013
City College of NY,D3,JOSE CASTILLO,OUTSIDE HITTER/SETTER,68,2012-2013
City College of NY,D3,MIKKO BAYLOSIS,MIDDLE BLOCKER,72,2012-2013
City College of NY,D3,NICHOLAS SIRIBAN,RIGHT SIDE/MIDDLE BLOCKER,77,2012-2013
City College of NY,D3,PHILIPPE DESIR,OUTSIDE HITTER,70,2012-2013
City College of NY,D3,PIN HAO LIANG,DEFENSIVE SPECIALIST/LIBERO,70,2012-2013
City College of NY,D3,RUBIN TAIPI,RIGHT SIDE/DEFENSIVE SPECIALIST,70,2012-2013
DYouville College,D3,ADAM DEAN,MIDDLE BLOCKER,76,2012-2013
DYouville College,D3,ALEX JOHNSON,LIBERO,70,2012-2013
DYouville College,D3,ANDREW REINHARDT,OUTSIDE HITTER,74,2012-2013
DYouville College,D3,BRETT CAWTHORN,OUTSIDE HITTER,73,2012-2013
DYouville College,D3,CHRIS BUSHA,OUTSIDE HITTER/MIDDLE BLOCKER,75,2012-2013
DYouville College,D3,CHRIS KRUEGER,OUTSIDE HITTER/MIDDLE BLOCKER,74,2012-2013
DYouville College,D3,CHRIS TEMPLE,RIGHT SIDE,77,2012-2013
DYouville College,D3,EVAN SINGER,MIDDLE BLOCKER,76,2012-2013
DYouville College,D3,JAY SENOZETNIK,SETTER,72,2012-2013
DYouville College,D3,MATT LOOS,OUTSIDE HITTER/MIDDLE BLOCKER,78,2012-2013
DYouville College,D3,NICK VITELLO,OUTSIDE HITTER,74,2012-2013
DYouville College,D3,STEVE GOEDTEL,OUTSIDE HITTER,72,2012-2013
Eastern Mennonite University,D3,CHRIS MOISE,OUTSIDE HITTER,74,2012-2013
Eastern Mennonite University,D3,GARRETT DELPH,MIDDLE BLOCKER,79,2012-2013
Eastern Mennonite University,D3,GREG KNIGHT,RIGHT SIDE,76,2012-2013
Eastern Mennonite University,D3,JESSE REIST,OUTSIDE HITTER,75,2012-2013
Eastern Mennonite University,D3,JOHN BARRY,OUTSIDE HITTER/SETTER,74,2012-2013
Eastern Mennonite University,D3,JOHN GROVE,MIDDLE BLOCKER,79,2012-2013
Eastern Mennonite University,D3,JOSEPH SPRIGGS,MIDDLE BLOCKER,75,2012-2013
Eastern Mennonite University,D3,KYLE STORC,OUTSIDE HITTER/MIDDLE BLOCKER,77,2012-2013
Eastern Mennonite University,D3,MARC LOVELL,RIGHT SIDE,74,2012-2013
Eastern Mennonite University,D3,TRAVIS RIESEN,LIBERO,73,2012-2013
